dstport,protocol,tag
1559,dstopts,sv_p13
530,tp,sv_p14
867,pim,sv_p8
3476,sctp,sv_p7
387,udp,sv_p3
1516,idp,sv_p9
2650,routing,sv_p5
2646,none,sv_p6
1633,nd,sv_p12
513,ipv4,sv_p3
293,icmp,sv_p5
3106,gre,sv_p14
3581,icmpv6,sv_p7
3383,dstopts,sv_p3
2004,xtp,sv_p12
3758,ggp,sv_p0
3152,nd,sv_p6
1695,nd,sv_p4
4982,xtp,sv_p15
1775,none,sv_p14
152,idp,sv_p15
1412,hopopts,sv_p14
1518,idp,sv_p5
2469,ah,sv_p1
1730,idp,sv_p10
1543,rsvp,sv_p14
689,routing,sv_p13
1413,none,sv_p12
926,udp,sv_p11
709,fragment,sv_p13
645,ipcomp,sv_p7
1423,udp,sv_p2
2222,routing,sv_p4
3222,ipcomp,sv_p4
2091,idp,sv_p3
2544,pup,sv_p10
4129,sctp,sv_p15
1947,igmp,sv_p0
2609,ip,sv_p10
3306,hello,sv_p10
3661,fragment,sv_p0
3035,ipcomp,sv_p8
3553,ipv4,sv_p4
35,nd,sv_p11
4844,pim,sv_p7
3959,pup,sv_p0
103,gre,sv_p14
1163,igmp,sv_p14
588,sctp,sv_p3
3938,gre,sv_p15
213,pup,sv_p4
1633,icmpv6,sv_p8
2602,routing,sv_p10
2885,pim,sv_p15
4374,hello,sv_p1
719,hopopts,sv_p7
26,tcp,sv_p2
2383,igmp,sv_p2
4960,tcp,sv_p0
2344,igmp,sv_p5
4388,ipv4,sv_p7
4640,ipcomp,sv_p14
1624,eon,sv_p9
422,udp,sv_p11
2835,xtp,sv_p7
2889,pim,sv_p14
2829,tp,sv_p2
1177,sctp,sv_p7
2977,esp,sv_p15
926,sctp,sv_p12
81,hello,sv_p15
1987,egp,sv_p9
1991,pim,sv_p12
4152,nd,sv_p13
126,xtp,sv_p4
1841,idp,sv_p9
1307,nd,sv_p9
1005,idp,sv_p2
691,ipv6,sv_p6
1372,idp,sv_p5
3509,hello,sv_p3
790,pim,sv_p13
2463,icmp,sv_p4
4483,ipv6,sv_p5
3912,ah,sv_p2
2596,igmp,sv_p0
880,sctp,sv_p14
93,ggp,sv_p11
374,sctp,sv_p5
1297,ipip,sv_p3
737,hopopts,sv_p12
2802,ipcomp,sv_p7
237,pim,sv_p15
3039,hopopts,sv_p11
176,esp,sv_p7
2058,ipv4,sv_p14
1655,tcp,sv_p14
4126,rsvp,sv_p15
1681,none,sv_p9
2452,hello,sv_p7
4514,sctp,sv_p1
3250,ah,sv_p12
4408,hopopts,sv_p12
3187,dstopts,sv_p5
4089,udp,sv_p6
4646,ip,sv_p0
3380,udp,sv_p5
1057,xtp,sv_p12
1133,xtp,sv_p15
3002,max,sv_p0
4497,sctp,sv_p15
2372,dstopts,sv_p6
263,ipip,sv_p13
470,tp,sv_p4
3538,xtp,sv_p3
3634,ip,sv_p5
2369,max,sv_p11
219,gre,sv_p0
357,idp,sv_p12
2795,gre,sv_p6
214,icmp,sv_p3
2684,egp,sv_p0
3219,pim,sv_p1
1417,none,sv_p5
1169,ah,sv_p3
4304,pim,sv_p0
3506,hopopts,sv_p8
2402,ipv4,sv_p8
2238,pup,sv_p11
777,raw,sv_p4
4269,dstopts,sv_p9
626,hopopts,sv_p7
3956,pim,sv_p2
3908,dstopts,sv_p14
4116,xtp,sv_p7
4921,esp,sv_p8
3717,routing,sv_p5
1162,dstopts,sv_p4
4880,ggp,sv_p9
4797,routing,sv_p1
3082,ipv4,sv_p9
1172,eon,sv_p4
647,hopopts,sv_p5
1408,dstopts,sv_p12
4238,nd,sv_p4
2614,dstopts,sv_p1
2117,routing,sv_p15
1226,pim,sv_p13
1489,none,sv_p1
90,esp,sv_p9
710,ipv4,sv_p7
2363,icmp,sv_p14
970,rsvp,sv_p12
3235,ipcomp,sv_p12
2532,ipv4,sv_p10
1304,ipv4,sv_p6
3590,tp,sv_p11
2969,idp,sv_p3
3499,rsvp,sv_p8
1127,raw,sv_p0
1045,dstopts,sv_p14
1022,raw,sv_p12
4959,tp,sv_p11
1069,xtp,sv_p10
4506,xtp,sv_p9
1000,idp,sv_p4
2956,ipv6,sv_p15
978,tp,sv_p0
4512,hello,sv_p7
4251,rsvp,sv_p7
2225,esp,sv_p3
4630,ah,sv_p14
2396,icmpv6,sv_p14
2309,gre,sv_p12
2596,igmp,sv_p3
1251,sctp,sv_p2
1129,idp,sv_p5
25,ggp,sv_p1
472,none,sv_p11
3038,udp,sv_p0
2766,hello,sv_p6
3727,hello,sv_p7
2131,ipv4,sv_p8
2965,rsvp,sv_p7
3573,tcp,sv_p14
2674,ip,sv_p8
4616,eon,sv_p3
3362,egp,sv_p0
3263,esp,sv_p3
1359,tcp,sv_p11
1041,nd,sv_p8
4351,ipv4,sv_p0
4293,max,sv_p13
1155,ipv6,sv_p10
4073,hello,sv_p7
4554,max,sv_p14
2640,raw,sv_p10
678,ipv4,sv_p8
898,nd,sv_p7
645,routing,sv_p6
1318,nd,sv_p6
4178,ggp,sv_p1
2983,udp,sv_p3
1795,none,sv_p3
1973,ggp,sv_p1
4468,routing,sv_p12
2190,nd,sv_p2
3723,none,sv_p1
1861,igmp,sv_p15
608,esp,sv_p11
1358,fragment,sv_p15
2999,ipip,sv_p3
1529,dstopts,sv_p1
2875,dstopts,sv_p1
1835,ah,sv_p12
262,ipv4,sv_p0
3345,ipcomp,sv_p6
2085,hello,sv_p3
4267,nd,sv_p10
3498,xtp,sv_p1
1206,ipv4,sv_p2
3810,udp,sv_p10
2487,pup,sv_p8
2054,hopopts,sv_p12
390,fragment,sv_p11
1174,igmp,sv_p0
429,hopopts,sv_p5
2469,esp,sv_p9
2216,icmpv6,sv_p1
549,hopopts,sv_p8
4898,routing,sv_p5
3152,rsvp,sv_p12
559,fragment,sv_p15
3528,routing,sv_p15
4991,routing,sv_p8
1257,ipip,sv_p13
1140,raw,sv_p12
4217,max,sv_p2
3904,tcp,sv_p3
2879,xtp,sv_p10
793,ipv6,sv_p7
4679,pim,sv_p13
1395,pim,sv_p11
2120,ah,sv_p12
2044,max,sv_p0
3762,ipv6,sv_p13
3453,ip,sv_p2
1791,icmp,sv_p1
2879,ipv4,sv_p5
4794,sctp,sv_p8
1224,ggp,sv_p1
4093,ipv4,sv_p9
1014,egp,sv_p8
2597,ip,sv_p3
4454,udp,sv_p15
3677,tp,sv_p3
3009,max,sv_p11
27,hello,sv_p3
3540,ipip,sv_p9
623,raw,sv_p15
4935,hello,sv_p7
1806,dstopts,sv_p13
1033,icmp,sv_p2
2962,egp,sv_p15
4090,nd,sv_p1
629,sctp,sv_p11
3302,pup,sv_p6
2309,routing,sv_p8
1555,raw,sv_p3
4828,xtp,sv_p0
2938,idp,sv_p1
235,ipv6,sv_p14
1130,icmp,sv_p5
2473,ipv4,sv_p1
4718,pup,sv_p3
526,idp,sv_p13
2192,ipv4,sv_p10
3706,icmpv6,sv_p12
2488,ipip,sv_p0
3346,raw,sv_p12
2114,icmp,sv_p11
3352,raw,sv_p9
278,idp,sv_p10
3306,pup,sv_p11
2549,rsvp,sv_p0
4002,fragment,sv_p14
2821,fragment,sv_p15
2092,dstopts,sv_p9
4991,eon,sv_p2
1739,none,sv_p12
2961,tp,sv_p14
4493,routing,sv_p3
3559,rsvp,sv_p0
771,none,sv_p2
4453,idp,sv_p0
109,egp,sv_p8
3920,icmp,sv_p0
2432,sctp,sv_p10
2545,tp,sv_p11
879,eon,sv_p6
4099,ipv4,sv_p6
1481,nd,sv_p14
2070,icmpv6,sv_p7
4011,routing,sv_p13
3784,routing,sv_p4
2514,udp,sv_p7
2035,idp,sv_p7
3302,hello,sv_p0
2648,icmpv6,sv_p14
2368,fragment,sv_p9
2322,nd,sv_p0
3848,tp,sv_p2
3991,hello,sv_p13
3107,hopopts,sv_p2
3862,xtp,sv_p0
2882,pim,sv_p10
681,eon,sv_p8
2060,egp,sv_p3
2427,ipv6,sv_p10
1072,ip,sv_p4
3116,pup,sv_p8
1000,icmp,sv_p6
4865,tp,sv_p6
4933,pup,sv_p1
219,udp,sv_p11
1854,ah,sv_p12
3771,pim,sv_p5
4767,sctp,sv_p12
3036,routing,sv_p6
3374,icmp,sv_p1
3598,ipv4,sv_p1
90,esp,sv_p13
4529,pim,sv_p5
1336,ip,sv_p12
1026,rsvp,sv_p12
2282,gre,sv_p0
2631,max,sv_p4
2866,rsvp,sv_p6
4604,pup,sv_p4
3683,none,sv_p3
4230,xtp,sv_p2
1976,max,sv_p10
54,tcp,sv_p2
2028,ah,sv_p12
1996,egp,sv_p2
3439,rsvp,sv_p14
4877,igmp,sv_p1
3496,nd,sv_p9
1975,fragment,sv_p10
1525,icmp,sv_p7
2213,icmpv6,sv_p13
1662,ipv6,sv_p6
2769,egp,sv_p15
2755,fragment,sv_p14
2638,raw,sv_p3
1593,egp,sv_p8
1560,gre,sv_p11
4893,none,sv_p6
1875,pim,sv_p2
4699,max,sv_p9
1013,igmp,sv_p6
1002,raw,sv_p8
1431,max,sv_p6
305,dstopts,sv_p14
4774,raw,sv_p0
1351,rsvp,sv_p3
817,tp,sv_p15
1705,ipv6,sv_p9
4689,ipv4,sv_p13
4311,gre,sv_p5
4720,egp,sv_p9
3117,esp,sv_p13
4165,none,sv_p8
4786,pup,sv_p9
665,ipv4,sv_p11
3235,dstopts,sv_p10
1507,esp,sv_p12
1314,eon,sv_p1
2699,none,sv_p5
4740,max,sv_p2
4423,ipv6,sv_p0
3459,raw,sv_p5
3726,tp,sv_p11
929,rsvp,sv_p14
1066,raw,sv_p13
2811,udp,sv_p8
2881,hello,sv_p7
3241,none,sv_p10
2177,tp,sv_p0
2676,gre,sv_p0
3450,eon,sv_p1
4875,fragment,sv_p2
2671,icmp,sv_p10
254,igmp,sv_p3
1799,hello,sv_p7
813,pim,sv_p11
495,tp,sv_p15
4301,rsvp,sv_p12
4932,xtp,sv_p6
1472,ipv4,sv_p1
1705,gre,sv_p11
838,ipcomp,sv_p14
1012,fragment,sv_p5
3964,ipv6,sv_p1
4736,hopopts,sv_p12
1864,tp,sv_p4
1085,max,sv_p7
3516,ggp,sv_p7
4925,hello,sv_p0
254,igmp,sv_p14
3858,routing,sv_p7
1035,max,sv_p14
452,ggp,sv_p1
3785,raw,sv_p13
4997,ipip,sv_p14
2702,igmp,sv_p11
3383,max,sv_p6
4169,max,sv_p5
4745,none,sv_p7
3298,udp,sv_p1
2649,ggp,sv_p14
228,ip,sv_p9
3519,max,sv_p0
2700,fragment,sv_p3
2425,idp,sv_p13
3607,icmp,sv_p9
3696,max,sv_p13
4795,igmp,sv_p11
1076,pup,sv_p2
972,ip,sv_p1
1093,tp,sv_p14
1534,ipip,sv_p11
534,pim,sv_p12
4375,tp,sv_p0
4255,dstopts,sv_p10
3956,hello,sv_p11
2429,esp,sv_p3
2524,igmp,sv_p5
3856,icmp,sv_p9
2341,icmpv6,sv_p6
249,fragment,sv_p10
1774,none,sv_p7
1753,ipcomp,sv_p1
1808,icmpv6,sv_p12
4018,udp,sv_p3
918,eon,sv_p12
23,idp,sv_p15
1676,ggp,sv_p13
2028,pim,sv_p14
2730,icmpv6,sv_p12
2918,icmp,sv_p10
1570,dstopts,sv_p2
2863,routing,sv_p4
53,tcp,sv_p12
622,tcp,sv_p12
536,sctp,sv_p13
3854,pim,sv_p10
4183,none,sv_p4
3784,sctp,sv_p13
3222,routing,sv_p12
2178,ipcomp,sv_p2
4232,routing,sv_p12
1640,ip,sv_p5
4577,xtp,sv_p8
4097,dstopts,sv_p14
2989,sctp,sv_p1
261,icmp,sv_p8
2788,max,sv_p12
2088,rsvp,sv_p7
937,hello,sv_p10
110,icmp,sv_p0
4534,tp,sv_p8
1742,idp,sv_p13
4206,raw,sv_p9
2922,hopopts,sv_p4
2478,ipip,sv_p5
3602,ipv4,sv_p0
410,hello,sv_p8
4660,idp,sv_p13
2541,egp,sv_p15
3046,ah,sv_p7
696,icmpv6,sv_p0
596,pim,sv_p4
1323,hello,sv_p1
3946,ggp,sv_p1
2641,eon,sv_p12
1093,fragment,sv_p6
2380,ipv4,sv_p5
4706,ipv6,sv_p15
334,none,sv_p4
4360,egp,sv_p14
3468,ipv6,sv_p12
2444,udp,sv_p4
4566,routing,sv_p14
4977,pup,sv_p2
3632,ggp,sv_p4
2538,idp,sv_p15
4992,raw,sv_p7
1475,ggp,sv_p7
522,routing,sv_p0
2386,dstopts,sv_p7
4813,sctp,sv_p7
3233,esp,sv_p14
3142,rsvp,sv_p15
4139,routing,sv_p11
3740,tcp,sv_p8
2099,egp,sv_p7
2503,none,sv_p14
1496,none,sv_p14
1780,ipcomp,sv_p6
348,eon,sv_p5
4063,ah,sv_p0
172,sctp,sv_p10
3301,eon,sv_p0
2453,hello,sv_p12
1357,eon,sv_p13
1820,tp,sv_p2
1771,ipcomp,sv_p7
2671,rsvp,sv_p12
4651,dstopts,sv_p4
4759,igmp,sv_p3
2809,tcp,sv_p6
3829,nd,sv_p10
2483,max,sv_p9
3144,icmpv6,sv_p13
754,icmpv6,sv_p15
2465,icmp,sv_p5
1677,ipv6,sv_p7
2046,ipv6,sv_p8
2566,rsvp,sv_p11
646,dstopts,sv_p1
2338,ggp,sv_p7
2614,igmp,sv_p7
683,egp,sv_p0
2056,xtp,sv_p0
2944,egp,sv_p15
1046,hello,sv_p10
3804,idp,sv_p8
101,udp,sv_p7
2592,ip,sv_p9
3943,sctp,sv_p15
3644,none,sv_p15
549,ah,sv_p11
2321,max,sv_p5
4627,hello,sv_p0
3556,nd,sv_p5
3696,dstopts,sv_p10
873,none,sv_p5
1495,hopopts,sv_p3
4235,routing,sv_p15
3391,sctp,sv_p1
3235,pim,sv_p1
1357,esp,sv_p15
4798,tp,sv_p3
4080,xtp,sv_p13
926,icmp,sv_p10
3667,hopopts,sv_p14
1683,eon,sv_p11
4298,ah,sv_p4
2547,pim,sv_p0
2574,igmp,sv_p5
1647,gre,sv_p2
1436,hello,sv_p5
207,nd,sv_p2
1896,none,sv_p1
4156,esp,sv_p12
4551,esp,sv_p7
1311,tp,sv_p8
1025,idp,sv_p0
1898,nd,sv_p8
1330,dstopts,sv_p11
1332,ipip,sv_p8
3978,ipv6,sv_p13
1312,egp,sv_p5
807,icmpv6,sv_p14
4212,eon,sv_p9
889,nd,sv_p0
4205,ipv6,sv_p12
400,ip,sv_p10
3046,igmp,sv_p9
4185,esp,sv_p14
3332,icmpv6,sv_p9
2436,raw,sv_p13
4794,sctp,sv_p9
3058,egp,sv_p5
781,tp,sv_p5
3804,igmp,sv_p8
284,rsvp,sv_p12
2559,ggp,sv_p6
1592,none,sv_p5
2897,pim,sv_p10
1749,ipv6,sv_p0
3627,nd,sv_p10
1218,max,sv_p6
4496,ipv6,sv_p0
3859,idp,sv_p8
4907,max,sv_p9
3330,hopopts,sv_p6
4252,idp,sv_p5
2177,dstopts,sv_p8
1815,udp,sv_p4
3530,egp,sv_p11
467,fragment,sv_p4
33,tcp,sv_p7
378,raw,sv_p8
3022,icmp,sv_p4
2289,ah,sv_p9
1657,idp,sv_p14
150,sctp,sv_p8
3583,fragment,sv_p2
3930,rsvp,sv_p15
645,egp,sv_p2
315,max,sv_p1
3013,nd,sv_p8
3480,tp,sv_p12
862,max,sv_p3
1368,ip,sv_p15
2675,icmp,sv_p2
4661,rsvp,sv_p4
1381,rsvp,sv_p7
1487,rsvp,sv_p2
2286,sctp,sv_p5
4793,max,sv_p10
181,ah,sv_p9
694,routing,sv_p12
2747,eon,sv_p10
4589,ggp,sv_p9
1002,ipcomp,sv_p4
3990,raw,sv_p0
3466,ipip,sv_p7
2824,ggp,sv_p0
4063,igmp,sv_p2
2567,idp,sv_p4
144,xtp,sv_p10
2646,icmpv6,sv_p6
2834,ipv4,sv_p7
762,esp,sv_p12
4668,gre,sv_p5
1627,ip,sv_p6
1985,ipcomp,sv_p7
2080,udp,sv_p7
804,udp,sv_p15
2352,fragment,sv_p9
660,egp,sv_p2
1757,fragment,sv_p11
4854,esp,sv_p11
4943,icmpv6,sv_p13
4345,ipcomp,sv_p4
2658,dstopts,sv_p8
2245,eon,sv_p11
3534,sctp,sv_p15
1728,dstopts,sv_p10
1959,hopopts,sv_p12
4174,tp,sv_p14
3399,egp,sv_p9
2348,fragment,sv_p14
3885,egp,sv_p6
84,icmpv6,sv_p11
4235,ipv4,sv_p6
4923,xtp,sv_p15
4229,sctp,sv_p10
1979,gre,sv_p13
4793,udp,sv_p11
2541,xtp,sv_p5
2964,igmp,sv_p11
1525,hello,sv_p7
2517,hello,sv_p8
3155,hello,sv_p11
630,routing,sv_p13
1243,none,sv_p14
4077,ah,sv_p4
1049,igmp,sv_p12
3826,gre,sv_p6
3635,ipv4,sv_p5
334,fragment,sv_p14
2115,pup,sv_p12
2628,xtp,sv_p3
2903,sctp,sv_p14
4388,idp,sv_p6
1254,idp,sv_p4
951,sctp,sv_p5
2179,raw,sv_p12
1960,eon,sv_p11
1941,esp,sv_p1
1716,tp,sv_p2
536,dstopts,sv_p9
657,egp,sv_p8
1476,max,sv_p6
2249,raw,sv_p15
3636,fragment,sv_p4
3833,raw,sv_p8
2659,none,sv_p10
4897,rsvp,sv_p6
1038,raw,sv_p9
3524,ah,sv_p12
1413,tcp,sv_p11
3291,raw,sv_p8
3689,icmp,sv_p0
59,ipcomp,sv_p14
1512,gre,sv_p3
3304,tcp,sv_p4
3802,rsvp,sv_p5
2975,hello,sv_p6
652,ggp,sv_p8
1650,fragment,sv_p15
4233,none,sv_p7
2679,dstopts,sv_p6
2363,esp,sv_p12
1389,eon,sv_p15
1723,none,sv_p5
4550,raw,sv_p11
2630,egp,sv_p13
4175,esp,sv_p12
1920,hello,sv_p13
3640,gre,sv_p1
358,sctp,sv_p9
2321,icmp,sv_p4
2826,igmp,sv_p6
282,udp,sv_p0
339,ipv4,sv_p12
3519,egp,sv_p15
1021,tp,sv_p13
1333,rsvp,sv_p15
4483,gre,sv_p2
1678,hello,sv_p6
838,ipv4,sv_p3
406,max,sv_p6
1217,max,sv_p3
2548,icmpv6,sv_p3
1544,raw,sv_p10
4042,gre,sv_p10
2616,raw,sv_p0
3376,routing,sv_p7
4330,pim,sv_p1
1264,ah,sv_p11
2774,max,sv_p3
4490,fragment,sv_p7
3361,pup,sv_p3
368,none,sv_p11
4245,gre,sv_p10
4556,ipv4,sv_p14
706,hello,sv_p2
1295,hopopts,sv_p1
1104,sctp,sv_p6
4497,max,sv_p1
3590,sctp,sv_p9
2583,igmp,sv_p0
1358,dstopts,sv_p0
4782,fragment,sv_p14
2197,eon,sv_p10
337,idp,sv_p9
2582,hello,sv_p1
4179,ipip,sv_p11
3304,eon,sv_p12
948,udp,sv_p2
900,icmpv6,sv_p15
1358,sctp,sv_p6
4144,ipip,sv_p7
1493,pup,sv_p9
4911,hopopts,sv_p8
1775,idp,sv_p9
3210,ip,sv_p6
3829,max,sv_p1
4345,dstopts,sv_p15
1126,egp,sv_p3
3752,idp,sv_p2
1098,udp,sv_p1
2263,udp,sv_p3
4702,eon,sv_p8
1698,icmp,sv_p9
3037,fragment,sv_p4
3300,ah,sv_p9
950,routing,sv_p12
242,pup,sv_p4
2663,ggp,sv_p9
4134,raw,sv_p3
1292,hopopts,sv_p7
2731,ipv6,sv_p5
4076,ah,sv_p10
4503,icmpv6,sv_p1
4166,icmp,sv_p12
2753,ipip,sv_p10
4402,pup,sv_p12
1204,hello,sv_p5
2032,ipv4,sv_p10
501,tp,sv_p12
172,tcp,sv_p14
4533,ggp,sv_p11
4008,ipv6,sv_p8
2440,rsvp,sv_p13
510,ipv6,sv_p1
780,xtp,sv_p3
1027,ip,sv_p12
3406,pim,sv_p15
868,none,sv_p4
1538,tcp,sv_p10
4750,tp,sv_p12
1009,hello,sv_p5
43,hello,sv_p10
1386,tp,sv_p1
2721,pim,sv_p11
209,ah,sv_p13
1848,routing,sv_p14
1617,sctp,sv_p12
4327,fragment,sv_p4
2409,idp,sv_p4
3422,icmpv6,sv_p9
4509,hopopts,sv_p11
3052,nd,sv_p9
3753,sctp,sv_p12
4466,ip,sv_p15
4154,fragment,sv_p0
1098,tp,sv_p7
794,ah,sv_p10
1565,udp,sv_p5
4536,eon,sv_p3
1018,igmp,sv_p14
2343,igmp,sv_p12
2135,none,sv_p4
2256,pim,sv_p13
632,eon,sv_p7
294,eon,sv_p15
1213,esp,sv_p15
1749,dstopts,sv_p1
2051,raw,sv_p7
3919,ip,sv_p9
2663,fragment,sv_p7
3719,pup,sv_p14
1551,tp,sv_p1
42,nd,sv_p15
1927,gre,sv_p14
3829,ggp,sv_p15
1081,ip,sv_p5
4320,hello,sv_p0
2218,esp,sv_p15
2620,tp,sv_p3
1854,none,sv_p4
3967,tcp,sv_p0
2965,egp,sv_p13
2002,ggp,sv_p12
3861,pim,sv_p12
1246,gre,sv_p11
2511,raw,sv_p2
4686,tcp,sv_p14
405,raw,sv_p7
4177,ipip,sv_p9
4329,dstopts,sv_p12
2217,icmpv6,sv_p2
1602,xtp,sv_p2
3386,routing,sv_p0
195,ipv6,sv_p12
3690,udp,sv_p11
4775,egp,sv_p0
1643,ah,sv_p5
33,nd,sv_p0
289,igmp,sv_p12
383,pim,sv_p6
1158,routing,sv_p2
3634,ipcomp,sv_p4
2977,raw,sv_p4
1878,ipv6,sv_p14
4864,hopopts,sv_p12
2195,ipip,sv_p14
4246,dstopts,sv_p2
3702,none,sv_p13
160,hopopts,sv_p13
3642,tp,sv_p4
1712,egp,sv_p7
2790,icmpv6,sv_p3
4897,tp,sv_p5
175,eon,sv_p15
4799,raw,sv_p7
884,ipv6,sv_p13
66,tp,sv_p5
2314,nd,sv_p8
4605,max,sv_p12
4684,max,sv_p2
986,none,sv_p5
4479,tp,sv_p0
3252,idp,sv_p6
314,max,sv_p0
3809,icmpv6,sv_p8
1288,xtp,sv_p14
4873,pup,sv_p5
3681,ip,sv_p11
3399,ipcomp,sv_p10
988,ggp,sv_p7
3877,hello,sv_p10
1704,ggp,sv_p2
2387,gre,sv_p11
3545,ipv6,sv_p3
1677,pup,sv_p11
326,tcp,sv_p3
561,sctp,sv_p13
2583,ip,sv_p5
3321,dstopts,sv_p11
4847,pup,sv_p7
572,ipv4,sv_p3
1532,ip,sv_p8
501,ggp,sv_p4
3229,icmp,sv_p13
1232,max,sv_p5
4129,icmp,sv_p2
2053,ip,sv_p0
3949,dstopts,sv_p11
3107,raw,sv_p9
4357,esp,sv_p14
1941,sctp,sv_p5
2769,none,sv_p14
1749,eon,sv_p12
4285,xtp,sv_p0
624,ipv4,sv_p12
1762,hopopts,sv_p10
959,max,sv_p15
3695,eon,sv_p13
2340,ip,sv_p14
1217,rsvp,sv_p14
851,dstopts,sv_p12
371,igmp,sv_p5
3646,ah,sv_p10
4965,egp,sv_p3
2174,rsvp,sv_p9
4571,ipcomp,sv_p1
496,none,sv_p13
2800,none,sv_p12
441,ipv6,sv_p15
861,xtp,sv_p1
2033,ipcomp,sv_p1
1740,tcp,sv_p5
1720,tcp,sv_p9
2434,egp,sv_p5
4006,hello,sv_p8
3039,rsvp,sv_p12
4623,icmpv6,sv_p9
2406,esp,sv_p9
3950,igmp,sv_p4
1668,icmpv6,sv_p13
2097,eon,sv_p11
2840,idp,sv_p11
2005,hello,sv_p8
1382,icmpv6,sv_p15
1897,none,sv_p0
4142,ipv4,sv_p8
1074,idp,sv_p3
628,tp,sv_p15
4733,sctp,sv_p7
4100,egp,sv_p14
1765,igmp,sv_p10
910,ipcomp,sv_p13
4645,raw,sv_p8
2424,ipv4,sv_p9
3298,icmp,sv_p12
800,hopopts,sv_p2
1990,max,sv_p2
4524,nd,sv_p7
4790,ip,sv_p14
4626,dstopts,sv_p13
4365,pup,sv_p4
1797,ipip,sv_p7
2753,ah,sv_p14
1774,pup,sv_p1
235,egp,sv_p14
1869,ipip,sv_p6
66,ipcomp,sv_p4
2331,pim,sv_p14
786,dstopts,sv_p7
1247,icmp,sv_p3
1347,eon,sv_p1
4115,rsvp,sv_p11
899,raw,sv_p8
2517,ipv6,sv_p0
925,tcp,sv_p5
4631,dstopts,sv_p15
2096,icmpv6,sv_p6
427,ipv4,sv_p13
3511,nd,sv_p2
3476,ipcomp,sv_p7
1603,none,sv_p15
4140,fragment,sv_p14
492,sctp,sv_p12
3560,pim,sv_p7
2617,igmp,sv_p9
1386,icmp,sv_p7
888,tcp,sv_p6
4607,tcp,sv_p12
1107,tp,sv_p13
841,max,sv_p1
359,tcp,sv_p6
3570,fragment,sv_p15
1688,hello,sv_p2
183,sctp,sv_p4
945,ipip,sv_p0
4971,raw,sv_p5
4153,ipv6,sv_p12
4898,gre,sv_p13
3950,tcp,sv_p13
856,sctp,sv_p6
415,fragment,sv_p4
1634,udp,sv_p13
498,dstopts,sv_p14
4369,udp,sv_p12
2704,tp,sv_p9
3934,hello,sv_p7
1210,routing,sv_p8
3380,icmpv6,sv_p14
790,eon,sv_p13
1359,fragment,sv_p0
2403,gre,sv_p5
96,hopopts,sv_p8
68,ipcomp,sv_p6
1008,igmp,sv_p6
837,sctp,sv_p6
4943,pup,sv_p13
4143,hopopts,sv_p13
553,ipv4,sv_p8
4066,sctp,sv_p11
4035,tp,sv_p5
3191,ip,sv_p5
1626,esp,sv_p11
4489,udp,sv_p2
894,igmp,sv_p15
1203,ah,sv_p12
2418,icmp,sv_p6
4340,ipip,sv_p13
806,tp,sv_p5
1334,ipv4,sv_p11
3086,routing,sv_p9
2742,tp,sv_p6
2993,xtp,sv_p12
3636,max,sv_p6
2387,ipv4,sv_p7
2973,egp,sv_p1
1301,eon,sv_p0
2176,rsvp,sv_p5
4033,tcp,sv_p3
2735,eon,sv_p12
2185,tcp,sv_p6
2720,nd,sv_p0
2456,fragment,sv_p0
3653,hopopts,sv_p11
3828,ipv6,sv_p7
4259,ipcomp,sv_p7
4248,ipip,sv_p13
3761,raw,sv_p9
480,pup,sv_p14
281,sctp,sv_p3
4082,xtp,sv_p2
1338,ggp,sv_p4
324,ipv6,sv_p6
145,xtp,sv_p1
3937,ipv6,sv_p15
3298,igmp,sv_p9
3144,ipip,sv_p8
3738,idp,sv_p13
4827,ipip,sv_p6
1250,raw,sv_p4
2464,ggp,sv_p11
3312,igmp,sv_p2
408,icmp,sv_p12
1959,fragment,sv_p11
4006,sctp,sv_p8
1861,igmp,sv_p15
470,routing,sv_p7
1569,eon,sv_p13
3099,eon,sv_p4
1253,xtp,sv_p6
1795,ipcomp,sv_p7
791,udp,sv_p8
937,idp,sv_p2
2978,routing,sv_p3
1324,xtp,sv_p11
3347,eon,sv_p14
4280,routing,sv_p2
3952,ipcomp,sv_p14
2670,sctp,sv_p7
1774,egp,sv_p11
4140,ipcomp,sv_p4
2664,gre,sv_p5
4350,tp,sv_p9
999,ipv4,sv_p1
303,dstopts,sv_p4
4498,esp,sv_p13
2769,hopopts,sv_p1
2564,pup,sv_p4
3207,tcp,sv_p11
3793,esp,sv_p3
2777,rsvp,sv_p9
4906,ggp,sv_p2
1945,udp,sv_p0
2790,pim,sv_p4
3075,raw,sv_p2
1708,icmp,sv_p7
3357,icmp,sv_p13
3039,ah,sv_p6
4156,ggp,sv_p8
1966,icmpv6,sv_p5
3011,hello,sv_p6
4990,pup,sv_p10
548,idp,sv_p0
2399,hello,sv_p2
1534,egp,sv_p6
4635,ipcomp,sv_p11
3225,dstopts,sv_p1
2959,fragment,sv_p10
4182,hello,sv_p2
4527,tp,sv_p7
4427,pim,sv_p15
658,sctp,sv_p2
1403,icmpv6,sv_p12
4582,ipcomp,sv_p11
208,pim,sv_p10
1540,esp,sv_p5
4331,nd,sv_p15
1234,idp,sv_p13
4481,fragment,sv_p4
745,idp,sv_p10
3555,icmpv6,sv_p15
2799,fragment,sv_p13
735,udp,sv_p5
1809,ipv4,sv_p14
4381,hopopts,sv_p11
